,nneg,npos,FIPS,acteur,langue,mois,SHORT_NAME,tot_art
54504,0,1,AS,JAM,eng,1,Australia,1
54505,0,1,AS,GRC,sqi,1,American Samoa,1
54506,0,1,AS,GRC,sqi,1,Australia,1
54507,0,1,AS,OPP,ell,1,American Samoa,1
54508,0,1,AS,OPP,ell,1,Australia,1
54509,0,1,AS,GRDGOVMED,eng,1,American Samoa,1
54510,0,1,AS,GRDGOVMED,eng,1,Australia,1
54511,0,3,AS,CRM,srp,1,American Samoa,3
54512,0,3,AS,CRM,srp,1,Australia,3
54513,0,1,AS,MYSBUS,ara,1,American Samoa,1
54514,0,1,AS,MYSBUS,ara,1,Australia,1
54515,0,1,AS,FRA,deu,1,American Samoa,1
54516,0,1,AS,FRA,deu,1,Australia,1
54517,0,1,AS,MIL,tha,1,American Samoa,1
54518,0,1,AS,MIL,tha,1,Australia,1
54519,0,1,AS,BUS,bul,1,American Samoa,1
54520,0,1,AS,BUS,bul,1,Australia,1
54521,0,1,AS,INT,ara,1,American Samoa,1
54522,0,1,AS,INT,ara,1,Australia,1
54523,0,1,AS,JUD,rus,1,American Samoa,1
54524,0,1,AS,JUD,rus,1,Australia,1
54525,0,1,AS,CHRCTH,rus,1,American Samoa,1
54526,0,1,AS,CHRCTH,rus,1,Australia,1
54527,0,1,AS,ESPJUD,eng,1,American Samoa,1
54528,0,1,AS,ESPJUD,eng,1,Australia,1
54529,0,1,AS,CANJUD,eng,1,American Samoa,1
54530,0,1,AS,CANJUD,eng,1,Australia,1
54531,0,1,AS,UKR,spa,1,American Samoa,1
54532,0,1,AS,UKR,spa,1,Australia,1
54533,0,3,AS,NZLMIL,eng,1,American Samoa,3
54534,0,3,AS,NZLMIL,eng,1,Australia,3
54535,0,1,AS,GOVHRI,eng,1,American Samoa,1
54536,0,1,AS,GOVHRI,eng,1,Australia,1
54537,0,4,AS,GOV,por,1,American Samoa,4
54538,0,4,AS,GOV,por,1,Australia,4
54539,0,1,AS,VNM,tam,1,American Samoa,1
54540,0,1,AS,VNM,tam,1,Australia,1
54541,0,1,AS,GBRJUD,eng,1,American Samoa,1
54542,0,1,AS,GBRJUD,eng,1,Australia,1
54543,0,1,AS,ZAFGOV,eng,1,American Samoa,1
54544,0,1,AS,ZAFGOV,eng,1,Australia,1
54545,0,2,AS,LEG,rus,1,American Samoa,2
54546,0,2,AS,LEG,rus,1,Australia,2
54547,0,2,AS,OPP,spa,1,American Samoa,2
54548,0,2,AS,OPP,spa,1,Australia,2
54549,0,1,AS,SAUGOV,eng,1,American Samoa,1
54550,0,1,AS,SAUGOV,eng,1,Australia,1
54551,0,1,AS,NOR,nor,1,American Samoa,1
54552,0,1,AS,NOR,nor,1,Australia,1
54553,0,1,AS,CVL,pol,1,American Samoa,1
54554,0,1,AS,CVL,pol,1,Australia,1
54555,0,1,AS,BEL,eng,1,American Samoa,1
54556,0,1,AS,BEL,eng,1,Australia,1
54557,0,1,AS,LAB,ara,1,American Samoa,1
54558,0,1,AS,LAB,ara,1,Australia,1
54559,0,1,AS,MNCJPN,spa,1,American Samoa,1
54560,0,1,AS,MNCJPN,spa,1,Australia,1
54561,0,1,AS,KENGOV,eng,1,American Samoa,1
54562,0,1,AS,KENGOV,eng,1,Australia,1
54563,0,1,AS,MNCUSA,pol,1,American Samoa,1
